Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
11024,SAHYADRI EXP,CHHATRAPATI SHAHU MAHARAJ TERMINUS,CST-MUMBAI,THURSDAY,Weekday
11025,BSL-PUNE EXP,BHUSAVAL JN.,PUNE JN.,TUESDAY,Weekday
11026,PUNE-BSL EXP,PUNE JN.,BHUSAVAL JN.,SATURDAY,Weekend
11027,CSMT-MAS MAI,CST-MUMBAI,CHENNAI CENTRAL,SUNDAY,Weekend
11028,MAS-CSMT MUM,CHENNAI CENTRAL,CST-MUMBAI,THURSDAY,Weekday
11029,KOYNA EXPRES,CST-MUMBAI,CHHATRAPATI SHAHU MAHARAJ TERMINUS,TUESDAY,Weekday
11030,KOYNA EXPRES,CHHATRAPATI SHAHU MAHARAJ TERMINUS,CST-MUMBAI,FRIDAY,Weekday
11031,SUR-BJP EPXR,SOLAPUR,BIJAPUR JN,SATURDAY,Weekend
11032,BJP-SUR EXPR,BIJAPUR JN,SOLAPUR,WEDNESDAY,Weekday
11033,PUNE-DBG EXP,PUNE JN.,DARBHANGA JN.,FRIDAY,Weekday
11034,DBG-PUNE EXP,DARBHANGA JN.,PUNE JN.,WEDNESDAY,Weekday
11035,SHARAVATHI E,DADAR,MYSORE JN.,FRIDAY,Weekday
11036,SHARAVATI EX,MYSORE JN.,DADAR,TUESDAY,Weekday
11037,PUNE-GKP EXP,PUNE JN.,GORAKHPUR JN.,FRIDAY,Weekday
11038,GKP-PUNE EXP,GORAKHPUR JN.,PUNE JN.,TUESDAY,Weekday
11039,MAHARASHTRA,CHHATRAPATI SHAHU MAHARAJ TERMINUS,GONDIA JN.,THURSDAY,Weekday
11040,MAHARASHTRA,GONDIA JN.,CHHATRAPATI SHAHU MAHARAJ TERMINUS,FRIDAY,Weekday
11041,CSMT -MAS EX,CST-MUMBAI,CHENNAI CENTRAL,TUESDAY,Weekday
11042,MAS-CSMT MUM,CHENNAI CENTRAL,CST-MUMBAI,SATURDAY,Weekend
11043,LTT-MADURAI,LOKMANYA TILAK TERMINUS,MADURAI JN,TUESDAY,Weekday
11044,LOKAMANYA TT,MADURAI JN,LOKMANYA TILAK TERMINUS,SUNDAY,Weekend
11045,DIKSHABHOOMI,CHHATRAPATI SHAHU MAHARAJ TERMINUS,DHANBAD JN.,SUNDAY,Weekend
11046,DIKSHABHUMI,DHANBAD JN.,CHHATRAPATI SHAHU MAHARAJ TERMINUS,SUNDAY,Weekend
11047,MRJ UBL EXP,MIRAJ JN.,HUBLI JN.,FRIDAY,Weekday
11048,UBL MRJ EXPR,HUBLI JN.,MIRAJ JN.,SUNDAY,Weekend
11049,ADI-KOP EXPR,AHMEDABAD,CHHATRAPATI SHAHU MAHARAJ TERMINUS,SATURDAY,Weekend
11050,KOP-ADI EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,AHMEDABAD,SATURDAY,Weekend
11051,SUR - KOP EX,SOLAPUR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,FRIDAY,Weekday
11052,KOP - SUR EX,CHHATRAPATI SHAHU MAHARAJ TERMINUS,SOLAPUR,SUNDAY,Weekend
11053,LTT-AMH EXPR,LOKMANYA TILAK TERMINUS,AZAMGARH,THURSDAY,Weekday
11054,AMH-LTT EXPR,AZAMGARH,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
11055,GODAN EXPRES,LOKMANYA TILAK TERMINUS,GORAKHPUR JN.,THURSDAY,Weekday
11056,GODAN EXPRES,GORAKHPUR JN.,LOKMANYA TILAK TERMINUS,WEDNESDAY,Weekday
11057,AMRITSAR EXP,CST-MUMBAI,AMRITSAR JN.,FRIDAY,Weekday
11058,ASR CSMT EXP,AMRITSAR JN.,CST-MUMBAI,THURSDAY,Weekday
11059,CHHAPRA EXPR,LOKMANYA TILAK TERMINUS,CHHAPRA JN.,SUNDAY,Weekend
11060,CPR LTT EXPR,CHHAPRA JN.,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
11061,LTT-DBG  EXP,LOKMANYA TILAK TERMINUS,DARBHANGA JN.,MONDAY,Weekday
11062,DBG  LTT EXP,DARBHANGA JN.,LOKMANYA TILAK TERMINUS,MONDAY,Weekday
11063,MS SA SUPER,CHENNAI EGMORE,SALEM JN.,MONDAY,Weekday
11064,SA MS SUPERF,SALEM JN.,CHENNAI EGMORE,SUNDAY,Weekend
11067,SAKET EXPRES,LOKMANYA TILAK TERMINUS,FAIZABAD JN.,SATURDAY,Weekend
11068,SAKET EXPRES,FAIZABAD JN.,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
11071,KAMAYANI EXP,LOKMANYA TILAK TERMINUS,VARANASI JN.,SUNDAY,Weekend
11072,KAMAYANI EXP,VARANASI JN.,LOKMANYA TILAK TERMINUS,SATURDAY,Weekend
11073,LTT-MAS EXPR,LOKMANYA TILAK TERMINUS,CHENNAI CENTRAL,FRIDAY,Weekday
11074,CHENNAI - LT,CHENNAI CENTRAL,LOKMANYA TILAK TERMINUS,WEDNESDAY,Weekday
11075,LTT-BIDR EXP,LOKMANYA TILAK TERMINUS,BIDAR,THURSDAY,Weekday
11076,BIDR-LTT EXP,BIDAR,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
11077,JHELUM EXPRE,PUNE JN.,JAMMU TAWI,TUESDAY,Weekday
11078,JHELUM EXPRE,JAMMU TAWI,PUNE JN.,SATURDAY,Weekend
11079,LTT-GKP EXPR,LOKMANYA TILAK TERMINUS,GORAKHPUR JN.,SATURDAY,Weekend
11080,GKP-LTT EXPR,GORAKHPUR JN.,LOKMANYA TILAK TERMINUS,WEDNESDAY,Weekday
11081,LTT-GKP VIA,LOKMANYA TILAK TERMINUS,GORAKHPUR JN.,TUESDAY,Weekday
11082,GKP-LTT VIA,GORAKHPUR JN.,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
11083,LTT-KZJ TADO,LOKMANYA TILAK TERMINUS,KAZIPET JN.,FRIDAY,Weekday
11084,KZJ-LTT TADO,KAZIPET JN.,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
11085,LTT-MAO DOUB,LOKMANYA TILAK TERMINUS,MADGOAN JN.,SUNDAY,Weekend
11086,MAO-LTT DOUB,MADGOAN JN.,LOKMANYA TILAK TERMINUS,SATURDAY,Weekend
11087,VRL-PUNE EXP,VERAVAL,PUNE JN.,SUNDAY,Weekend
11088,PUNE-VRL EXP,PUNE JN.,VERAVAL,THURSDAY,Weekday
11089,BGKTPUNE EXP,BHAGAT-KI-KOTHI,PUNE JN.,SUNDAY,Weekend
11090,PUNE BGKT EX,PUNE JN.,BHAGAT-KI-KOTHI,TUESDAY,Weekday
11091,BHUJ PUNE EX,NEW BHUJ,PUNE JN.,FRIDAY,Weekday
11092,PUNE BHUJ EX,PUNE JN.,NEW BHUJ,FRIDAY,Weekday
11093,MAHANAGARI E,CST-MUMBAI,VARANASI JN.,THURSDAY,Weekday
11094,MAHANAGARI E,VARANASI JN.,CST-MUMBAI,THURSDAY,Weekday
11095,AHIMSA EXPRE,AHMEDABAD,PUNE JN.,FRIDAY,Weekday
11096,AHIMSA EXPRE,PUNE JN.,AHMEDABAD,WEDNESDAY,Weekday
11097,POORNA EXPRE,PUNE JN.,ERNAKULAM. JN,SATURDAY,Weekend
11098,POORNA EXPRE,ERNAKULAM. JN,PUNE JN.,FRIDAY,Weekday
11101,PUNE-GWALIOR,PUNE JN.,GWALIOR JN,THURSDAY,Weekday
11102,GWL-PUNE EXP,GWALIOR JN,PUNE JN.,TUESDAY,Weekday
11103,JHS-BDTS EXP,JHANSI JN,BANDRA TERMINUS,SUNDAY,Weekend
11104,BDTS-JHS EXP,BANDRA TERMINUS,JHANSI JN,SUNDAY,Weekend
11107,BUNDELKHAND,GWALIOR JN,VARANASI JN.,FRIDAY,Weekday
11108,BUNDELKHAND,VARANASI JN.,GWALIOR JN,FRIDAY,Weekday
11109,JHS-LKO INTE,JHANSI JN,LUCKNOW JN.,THURSDAY,Weekday
11110,LKO -JHS INT,LUCKNOW JN.,JHANSI JN,FRIDAY,Weekday
11111,GWL-BLP SUSH,GWALIOR JN,"BALRAMPUR,",FRIDAY,Weekday
11112,BLP-GWL SUSH,"BALRAMPUR,",GWALIOR JN,MONDAY,Weekday
11123,BARAUNI-GWL,BARAUNI JN.,GWALIOR JN,THURSDAY,Weekday
11124,GWALIAR-BJU,GWALIOR JN,BARAUNI JN.,WEDNESDAY,Weekday
11125,IND-GWL EXP,INDORE BG,GWALIOR JN,MONDAY,Weekday
11126,GWL-IND EXP,GWALIOR JN,INDORE BG,THURSDAY,Weekday
11201,LTT-AJNI EXP,LOKMANYA TILAK TERMINUS,AJNI,WEDNESDAY,Weekday
11202,AJNI-LTT EXP,AJNI,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
11203,NAGPUR JAIPU,NAGPUR JN.(CR),JAIPUR JN.,TUESDAY,Weekday
11204,JAIPUR NAGPU,JAIPUR JN.,NAGPUR JN.(CR),TUESDAY,Weekday
11205,LTT-NZB EXPR,LOKMANYA TILAK TERMINUS,NIZAMABAD,THURSDAY,Weekday
11206,NZB-LTT WEEK,NIZAMABAD,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
11265,JBP-ABKP EXP,JABALPUR,AMBIKAPUR,THURSDAY,Weekday
11266,ABKP-JBP EXP,AMBIKAPUR,JABALPUR,MONDAY,Weekday
11272,VINDHYACHAL,BHOPAL,ITARSI,FRIDAY,Weekday
11301,UDYAN EXPRES,CST-MUMBAI,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),WEDNESDAY,Weekday
11302,UDYAN EXP,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),CST-MUMBAI,MONDAY,Weekday
11303,HYB-KOP EXPR,HYDERABAD DECCAN,CHHATRAPATI SHAHU MAHARAJ TERMINUS,THURSDAY,Weekday
11304,KOP-HYB EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,HYDERABAD DECCAN,SATURDAY,Weekend
11307,GR-HYB- INTE,GULBARGA,HYDERABAD DECCAN,MONDAY,Weekday
11308,HYB-GR INTER,HYDERABAD DECCAN,GULBARGA,WEDNESDAY,Weekday
11309,SUR-MRJ EXP,SOLAPUR,MIRAJ JN.,SUNDAY,Weekend
11310,MRJ-SUR EXP,MIRAJ JN.,SOLAPUR,WEDNESDAY,Weekday
11401,NANDIGRHAM E,CST-MUMBAI,NAGPUR JN.(CR),THURSDAY,Weekday
11402,NADHIGRAM EX,NAGPUR JN.(CR),CST-MUMBAI,TUESDAY,Weekday
11403,NGP-KOP EXPR,NAGPUR JN.(CR),CHHATRAPATI SHAHU MAHARAJ TERMINUS,FRIDAY,Weekday
11404,KOP-NGP EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,NAGPUR JN.(CR),SATURDAY,Weekend
11405,PUNE-AMRAVAT,PUNE JN.,AMRAVATI,THURSDAY,Weekday
11406,AMRAVAI-PUNE,AMRAVATI,PUNE JN.,TUESDAY,Weekday
11407,PUNE-LJN EXP,PUNE JN.,LUCKNOW JN.,SUNDAY,Weekend
11408,LJN-PUNE EXP,LUCKNOW JN.,PUNE JN.,SATURDAY,Weekend
11423,SUR HUBLI EX,SOLAPUR,HUBLI JN.,FRIDAY,Weekday
11424,GDG-SUR EXPR,HUBLI JN.,SOLAPUR,TUESDAY,Weekday
11447,SHAKTIPUNJ E,JABALPUR,HOWRAH JN.,FRIDAY,Weekday
11448,SHAKTIPUNJ E,HOWRAH JN.,JABALPUR,FRIDAY,Weekday
11449,JBP-SVDK EXP,JABALPUR,SHRI MATA VAISHNO DEVI KATRA,FRIDAY,Weekday
11450,SVDK-JBP EXP,SHRI MATA VAISHNO DEVI KATRA,JABALPUR,THURSDAY,Weekday
11463,SMNH-JBP EXP,SOMNATH,JABALPUR,SUNDAY,Weekend
11464,JBP -SMNH EX,JABALPUR,SOMNATH,THURSDAY,Weekday
11465,SMNH-JBP EXP,SOMNATH,JABALPUR,TUESDAY,Weekday
11466,JBP-SMNH EXP,JABALPUR,SOMNATH,MONDAY,Weekday
11651,JBP-SGRL INT,JABALPUR,SINGRAULI,THURSDAY,Weekday
11652,SGRL-JBP INT,SINGRAULI,JABALPUR,TUESDAY,Weekday
11701,JBP-INDB INT,JABALPUR,INDORE BG,SUNDAY,Weekend
11702,INDB-JBP INT,INDORE BG,JABALPUR,SUNDAY,Weekend
11703,REWA-DADN  E,REWA,MHOW,THURSDAY,Weekday
11704,INDB-REWA EX,MHOW,REWA,SATURDAY,Weekend
11801,JHS-ETW EXPR,JHANSI JN,ETAWAH,WEDNESDAY,Weekday
11802,ETW-JHS LINK,ETAWAH,JHANSI JN,SATURDAY,Weekend
11901,MTJ-KKDE EXP,MATHURA JN.,KURUKSHETRA JN.,SATURDAY,Weekend
11902,KKDE-MTJ EXP,KURUKSHETRA JN.,MATHURA JN.,WEDNESDAY,Weekday
12001,BPL - NDLS S,HABIBGANJ,NEW DELHI,MONDAY,Weekday
12002,NDLS - BPL S,NEW DELHI,HABIBGANJ,THURSDAY,Weekday
12003,LKO-NDLS SHA,LUCKNOW JN.,NEW DELHI,SUNDAY,Weekend
12004,NDLS-LKO SHA,NEW DELHI,LUCKNOW JN.,MONDAY,Weekday
12005,NDLS-KLK- SH,NEW DELHI,KALKA,FRIDAY,Weekday
12006,KLK-NDLS SHA,KALKA,NEW DELHI,SUNDAY,Weekend
12007,MAS-MYS SHAT,CHENNAI CENTRAL,MYSORE JN.,FRIDAY,Weekday
12008,MYS-MAS SHAT,MYSORE JN.,CHENNAI CENTRAL,SATURDAY,Weekend
12009,SHATABDI EXP,MUMBAI CENTRAL,AHMEDABAD,TUESDAY,Weekday
12010,SHATABDI EXP,AHMEDABAD,MUMBAI CENTRAL,FRIDAY,Weekday
12011,NDLS-KLK SHA,NEW DELHI,KALKA,TUESDAY,Weekday
12012,KLK-NDLS SHA,KALKA,NEW DELHI,MONDAY,Weekday
12013,NDLS-ASR SHA,NEW DELHI,AMRITSAR JN.,SUNDAY,Weekend
12014,ASR-NDLS SHA,AMRITSAR JN.,NEW DELHI,FRIDAY,Weekday
12015,NDLS-AII SHA,NEW DELHI,AJMER JN.,MONDAY,Weekday
12016,AII-NDLS SHA,AJMER JN.,NEW DELHI,MONDAY,Weekday
12017,NDLS-DDN SHA,NEW DELHI,DEHRA DUN,SUNDAY,Weekend
12018,DDN-NDLS SHA,DEHRA DUN,NEW DELHI,SATURDAY,Weekend
12019,HOWRAH RANCH,HOWRAH JN.,RANCHI,TUESDAY,Weekday
12020,RNC HWH SHAT,RANCHI,HOWRAH JN.,THURSDAY,Weekday
12021,HOWRAH-BARAB,HOWRAH JN.,BARBIL,SATURDAY,Weekend
12022,BARABIL-HOWR,BARBIL,HOWRAH JN.,TUESDAY,Weekday
12023,HOWRAH PATNA,HOWRAH JN.,PATNA JN.,TUESDAY,Weekday
12024,PATNA HOWRAH,PATNA JN.,HOWRAH JN.,WEDNESDAY,Weekday
12025,PUNE-SC SHAT,PUNE JN.,SECUNDERABAD JN.,SUNDAY,Weekend
12026,SC-PUNE SHAT,SECUNDERABAD JN.,PUNE JN.,FRIDAY,Weekday
12027,MAS-SBC SHAT,CHENNAI CENTRAL,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),SUNDAY,Weekend
12028,SBC-MAS SHAT,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),CHENNAI CENTRAL,THURSDAY,Weekday
12029,SWARNA SHATA,NEW DELHI,AMRITSAR JN.,MONDAY,Weekday
12030,SWARNA SHATA,AMRITSAR JN.,NEW DELHI,SUNDAY,Weekend
12031,NDLS-ASR-SHA,NEW DELHI,AMRITSAR JN.,TUESDAY,Weekday
12032,ASR-NDLS SHA,AMRITSAR JN.,NEW DELHI,FRIDAY,Weekday
12033,CNB NDLS SHT,KANPUR CENTRAL JN.,NEW DELHI,SUNDAY,Weekend
12034,NDLS CNB SHA,NEW DELHI,KANPUR CENTRAL JN.,FRIDAY,Weekday
12035,JP AF SHATAB,JAIPUR JN.,AGRA  FORT,TUESDAY,Weekday
12036,AF JP SHATAB,AGRA  FORT,JAIPUR JN.,FRIDAY,Weekday
12037,NDLS-LDH SHA,NEW DELHI,LUDHIANA JN.,SUNDAY,Weekend
12038,LDH-NDLS SHA,LUDHIANA JN.,NEW DELHI,SUNDAY,Weekend
12039,KGM-NDLS SHA,KATHGODAM,NEW DELHI,THURSDAY,Weekday
12040,NDLS-KGM SHA,NEW DELHI,KATHGODAM,TUESDAY,Weekday
12041,HWH - NJP SH,HOWRAH JN.,NEW JALPAIGURI JN,TUESDAY,Weekday
12042,NJP - HWH SH,NEW JALPAIGURI JN,HOWRAH JN.,SATURDAY,Weekend
12043,NDLS-MOGA SH,NEW DELHI,MOGA,TUESDAY,Weekday
12044,MOGA-NDLS SH,MOGA,NEW DELHI,SUNDAY,Weekend
12045,NDLS-CDG SHA,NEW DELHI,CHANDIGARH,FRIDAY,Weekday
12046,CDG-NDLS SHA,CHANDIGARH,NEW DELHI,TUESDAY,Weekday
12047,BHATINDA SHA,NEW DELHI,FIROZPUR CANTT JN.,SATURDAY,Weekend
12048,NEW DELHI SH,FIROZPUR CANTT JN.,NEW DELHI,THURSDAY,Weekday
12049,GATIMAN EXPR,AGRA CANTT,HAZRAT NIZAMUDDIN JN,TUESDAY,Weekday
12050,GATIMAN EXPR,HAZRAT NIZAMUDDIN JN,AGRA CANTT,FRIDAY,Weekday
12051,JAN SHATABDI,DADAR,MADGOAN JN.,WEDNESDAY,Weekday
12052,MAO-DR JAN S,MADGOAN JN.,DADAR,WEDNESDAY,Weekday
12053,HW-ASR EXP,HARIDWAR JN,AMRITSAR JN.,MONDAY,Weekday
12054,ASR-HW JAN S,AMRITSAR JN.,HARIDWAR JN,WEDNESDAY,Weekday
12055,DDN JANSHATA,NEW DELHI,DEHRA DUN,WEDNESDAY,Weekday
12056,NEWDELHI JAN,DEHRA DUN,NEW DELHI,TUESDAY,Weekday
12057,NDLS-NLDM- J,NEW DELHI,UNA HIMACHAL,THURSDAY,Weekday
12058,NDLS JANSHTB,UNA HIMACHAL,NEW DELHI,FRIDAY,Weekday
12059,NZM JAN SHAT,KOTA,HAZRAT NIZAMUDDIN JN,TUESDAY,Weekday
12060,KOTA JANSHTB,HAZRAT NIZAMUDDIN JN,KOTA,TUESDAY,Weekday
12061,JBP JANSHATA,HABIBGANJ,JABALPUR,TUESDAY,Weekday
12062,HBJ JANSHATA,JABALPUR,HABIBGANJ,TUESDAY,Weekday
12065,NZM JAN SHAT,AJMER JN.,HAZRAT NIZAMUDDIN JN,WEDNESDAY,Weekday
12066,AII JAN SHAT,HAZRAT NIZAMUDDIN JN,AJMER JN.,TUESDAY,Weekday
12067,JANSATABDI E,GUWAHATI,JORHAT TOWN,THURSDAY,Weekday
12068,JANSATBDI EX,JORHAT TOWN,GUWAHATI,SUNDAY,Weekend
12069,RIG - G JANS,RAIGARH,GONDIA JN.,MONDAY,Weekday
12070,G - RIG JANS,GONDIA JN.,RAIGARH,SATURDAY,Weekend
12071,JANSHATABDI,DADAR,JALNA,WEDNESDAY,Weekday
12072,JANSHATABDI,JALNA,DADAR,SUNDAY,Weekend
12073,HWH-BBS JAN,HOWRAH JN.,BHUBANESWAR,MONDAY,Weekday
12074,BBS-HWH JAN,BHUBANESWAR,HOWRAH JN.,FRIDAY,Weekday
12075,CLT - T VC J,CALICUT,TRIVANDRUM CENTRAL,THURSDAY,Weekday
12076,TVC - CLT JA,TRIVANDRUM CENTRAL,CALICUT,SATURDAY,Weekend
12077,MAS-BZA JAN,CHENNAI CENTRAL,VIJAYWADA JN.,MONDAY,Weekday
12078,BZA-MAS-JAN,VIJAYWADA JN.,CHENNAI CENTRAL,TUESDAY,Weekday
12079,JANSHATABDI,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),HUBLI JN.,FRIDAY,Weekday
12080,JAN SHATABDI,HUBLI JN.,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),TUESDAY,Weekday
12081,CAN - TVC JA,KANNUR,TRIVANDRUM CENTRAL,WEDNESDAY,Weekday
12082,TVC - CAN JA,TRIVANDRUM CENTRAL,KANNUR,SUNDAY,Weekend
12083,MV-CBE JANSH,MAYILADUTURAI JN.,COIMBATORE  JN.,FRIDAY,Weekday
12084,CBE-MV JAN S,COIMBATORE  JN.,MAYILADUTURAI JN.,SATURDAY,Weekend
12085,GHY-DBRG SHA,GUWAHATI,DIBRUGARH,SATURDAY,Weekend
12086,DBRG-GHY SHA,DIBRUGARH,GUWAHATI,THURSDAY,Weekday
12087,NHLN - GHY S,NAHARLAGUN,GUWAHATI,WEDNESDAY,Weekday
12088,GHY - NHLN S,GUWAHATI,NAHARLAGUN,WEDNESDAY,Weekday
12101,JNANESWARI D,LOKMANYA TILAK TERMINUS,HOWRAH JN.,SATURDAY,Weekend
12102,JNANESWARISU,HOWRAH JN.,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
12103,PUNE-LKO EXP,PUNE JN.,LUCKNOW JN.,WEDNESDAY,Weekday
12104,LJN-PUNE EXP,LUCKNOW JN.,PUNE JN.,SATURDAY,Weekend
12105,VIDARBHA EXP,CST-MUMBAI,GONDIA JN.,SUNDAY,Weekend
12106,VIDARBHA EXP,GONDIA JN.,CST-MUMBAI,SUNDAY,Weekend
12107,LTT-LJN EXPR,LOKMANYA TILAK TERMINUS,LUCKNOW JN.,SUNDAY,Weekend
12108,LJN-LTT EXPR,LUCKNOW JN.,LOKMANYA TILAK TERMINUS,TUESDAY,Weekday
12109,PANCHAVATI E,CST-MUMBAI,MANMAD JN.,SATURDAY,Weekend
12110,PANCHAVTI EX,MANMAD JN.,CST-MUMBAI,SUNDAY,Weekend
12111,CSMT-AMI SF,CST-MUMBAI,AMRAVATI,SUNDAY,Weekend
12112,AMI-CSMT SF,AMRAVATI,CST-MUMBAI,MONDAY,Weekday
12113,PUNE-NGP GAR,PUNE JN.,NAGPUR JN.(CR),TUESDAY,Weekday
12114,NGP-PUNE GAR,NAGPUR JN.(CR),PUNE JN.,THURSDAY,Weekday
12115,CSTM-SUR SID,CST-MUMBAI,SOLAPUR,SATURDAY,Weekend
12116,SUR-CSMT SID,SOLAPUR,CST-MUMBAI,SATURDAY,Weekend
12117,LTT MANMAD E,LOKMANYA TILAK TERMINUS,MANMAD JN.,MONDAY,Weekday
12118,MANMAD LTT E,MANMAD JN.,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
12119,AMRAVATI-NGP,AMRAVATI,AJNI,WEDNESDAY,Weekday
12120,NGP-AMI EXPR,AJNI,AMRAVATI,WEDNESDAY,Weekday
12121,M P SMPRK KR,JABALPUR,HAZRAT NIZAMUDDIN JN,WEDNESDAY,Weekday
12122,M P S KRANTI,HAZRAT NIZAMUDDIN JN,JABALPUR,WEDNESDAY,Weekday
12123,DECCAN QUEEN,CST-MUMBAI,PUNE JN.,WEDNESDAY,Weekday
12124,DECCAN QUEEN,PUNE JN.,CST-MUMBAI,SUNDAY,Weekend
12125,PRAGATI EXPR,CST-MUMBAI,PUNE JN.,SUNDAY,Weekend
12126,PRAGATI EXPR,PUNE JN.,CST-MUMBAI,SATURDAY,Weekend
12127,INTERCITY EX,CST-MUMBAI,PUNE JN.,MONDAY,Weekday
12128,INTERCITY EX,PUNE JN.,CST-MUMBAI,SATURDAY,Weekend
12129,AZAD HIND EX,PUNE JN.,HOWRAH JN.,TUESDAY,Weekday
12130,HOWRAH PUNE,HOWRAH JN.,PUNE JN.,WEDNESDAY,Weekday
12131,DR SAINAGAR,DADAR,SAI NAGAR SHIRDI,MONDAY,Weekday
12132,SAINAGAR DR,SAI NAGAR SHIRDI,DADAR,WEDNESDAY,Weekday
12133,CSMT-MAJN EX,CST-MUMBAI,MANGALORE JN,SATURDAY,Weekend
12134,MAJN-CSMT EX,MANGALORE JN,CST-MUMBAI,FRIDAY,Weekday
12135,PUNE-NGP EXP,PUNE JN.,NAGPUR JN.(CR),SATURDAY,Weekend
12136,NGP-PUNE EXP,NAGPUR JN.(CR),PUNE JN.,WEDNESDAY,Weekday
12137,PUNJAB MAIL,CST-MUMBAI,FIROZPUR CANTT JN.,SUNDAY,Weekend
12138,PUNJAB MAIL,FIROZPUR CANTT JN.,CST-MUMBAI,THURSDAY,Weekday
12139,SEWAGRAM EXP,CST-MUMBAI,NAGPUR JN.(CR),WEDNESDAY,Weekday
12140,SEWAGRAM EXP,NAGPUR JN.(CR),CST-MUMBAI,WEDNESDAY,Weekday
12141,LTT-PPTA EXP,LOKMANYA TILAK TERMINUS,PATLIPUTRA,SATURDAY,Weekend
12142,PPTA-LTT SF,PATLIPUTRA,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
12143,LTT-SLN SF E,LOKMANYA TILAK TERMINUS,SULTANPUR JN.,WEDNESDAY,Weekday
12144,SLN LTT SF S,SULTANPUR JN.,LOKMANYA TILAK TERMINUS,THURSDAY,Weekday
12145,LTT-PURI WEE,LOKMANYA TILAK TERMINUS,PURI,SATURDAY,Weekend
12146,PURI-LTT WEE,PURI,LOKMANYA TILAK TERMINUS,SUNDAY,Weekend
12147,KOP-NZM EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,HAZRAT NIZAMUDDIN JN,FRIDAY,Weekday
12148,NZM-KOP EXPR,HAZRAT NIZAMUDDIN JN,CHHATRAPATI SHAHU MAHARAJ TERMINUS,MONDAY,Weekday
12149,PUNE-DNR EXP,PUNE JN.,DANAPUR,SATURDAY,Weekend
12150,DNR-PUNE EXP,DANAPUR,PUNE JN.,SUNDAY,Weekend
12151,SAMARSATA EX,LOKMANYA TILAK TERMINUS,HOWRAH JN.,THURSDAY,Weekday
12152,HWH-LTT SAMR,HOWRAH JN.,LOKMANYA TILAK TERMINUS,MONDAY,Weekday
12153,LTT-HBJ EXPR,LOKMANYA TILAK TERMINUS,HABIBGANJ,SATURDAY,Weekend
12154,HBJ-LTT EXPR,HABIBGANJ,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
12155,SHAN-E-BPL E,HABIBGANJ,HAZRAT NIZAMUDDIN JN,TUESDAY,Weekday
12156,SHAN-E- BHOP,HAZRAT NIZAMUDDIN JN,HABIBGANJ,MONDAY,Weekday
12157,HUTATMA EXPR,PUNE JN.,SOLAPUR,MONDAY,Weekday
12158,HUTATMA EXPR,SOLAPUR,PUNE JN.,SATURDAY,Weekend
12159,AMI- JBP SUF,AMRAVATI,JABALPUR,SATURDAY,Weekend
12160,JBP-AMI  SUF,JABALPUR,AMRAVATI,WEDNESDAY,Weekday
12161,LASHKAR EXPR,LOKMANYA TILAK TERMINUS,AGRA CANTT,WEDNESDAY,Weekday
12162,LASHKAR EXPR,AGRA CANTT,LOKMANYA TILAK TERMINUS,MONDAY,Weekday
12163,CHENNAI EXPR,DADAR,CHENNAI EGMORE,FRIDAY,Weekday
12164,CHENNAI EXP,CHENNAI EGMORE,DADAR,TUESDAY,Weekday
12165,LTT BSB SUP,LOKMANYA TILAK TERMINUS,VARANASI JN.,TUESDAY,Weekday
12166,BSB LTT SUP,VARANASI JN.,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
12167,LTT(T)-BSB S,LOKMANYA TILAK TERMINUS,VARANASI JN.,SATURDAY,Weekend
12168,BSB-LTT SF E,VARANASI JN.,LOKMANYA TILAK TERMINUS,FRIDAY,Weekday
12169,SUR INTERCIT,PUNE JN.,SOLAPUR,SATURDAY,Weekend
12170,PUNE INTERCI,SOLAPUR,PUNE JN.,THURSDAY,Weekday
12171,LTT - HW SUP,LOKMANYA TILAK TERMINUS,HARIDWAR JN,SUNDAY,Weekend
